INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by region,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
643,1.10,643-1.10,,,,Middle East,,Thousands,,,51,45,39,64,28,33,24,28,32,32,33,33,24,39,38,41,42,51,58.6,58.3,55.8,36.2,42,34.3,21.6,6.4,..,..,
643,1.11,643-1.11,,,,South Asia,,Thousands,,,52,35,51,52,43,45,48,58,59,63,68,72,100,96,93,89,99,123,137.5,147,124.5,140.3,164.1,132.6,130.4,13.8,..,..,
643,1.12,643-1.12,,,,Other not classified,,Thousands,,,13,8,254,708,937,652,609,601,637,542,609,601,511,337,618,766,869,874,851,828.8,3985,786.5,846.3,1160.8,1218,569,..,..,
643,1.13,643-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
646,0,646-0,RWANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,1.5,646-1.5,,,Total,,,Thousands,1/,VF,..,..,..,..,..,104,113,..,..,..,..,531,609.6999999999999,669.1,664,666.8000000000001,908.4,1061.2,1122.1000000000001,1219.5,1298.3999999999999,1377.2,1569.9,1711.3000000000004,1633.6,497.29999999999995,510.8,..,"1/ Since 2016, including nationals residing abroad."
646,1.6,646-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,93,100,..,..,..,..,451,516,557.5,560.4,547.7,774.4,935.7,987.9,1087.6,1153.8,1158.4,1322.1,1479.5,1405.1,427.1,442.1,..,
646,1.7,646-1.7,,,,Americas,,Thousands,,,..,..,..,..,..,2,3,..,..,..,..,21,23.4,31.2,28.4,33.5,38.2,32.9,37.7,35.1,39.1,40.5,46.7,50.4,53.8,14,14.9,..,
646,1.8,646-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,1,1,..,..,..,..,5,6.2,7.3,8.7,10.7,12.9,11.7,14.9,11.9,14.1,14.9,15.9,18.7,20.4,5.2,4.6,..,
646,1.9,646-1.9,,,,Europe,,Thousands,,,..,..,..,..,..,6,8,..,..,..,..,37,39.7,50.1,47.4,54.2,66.9,62.3,61,60.8,72.1,68.6,75.2,77.7,85.2,25.9,24.6,..,
646,1.10,646-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,1,..,..,..,..,..,1,1.3,3.8,2.2,2.8,2.3,1.8,3.2,2.8,3.4,3.6,3.2,4.4,5.6,2,3.9,..,
646,1.11,646-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,1,1,..,..,..,..,16,22.8,19.2,16.9,17.9,13.7,15.8,16,15.4,14.7,28.2,27.5,31.4,30.3,6.9,5.8,..,
646,1.12,646-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,1,1.4,5.9,1.2,63,79.3,49.2,33.2,16.2,14.9,..,
646,1.13,646-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,77,47,30.7,15.7,14.3,..,
461,0,461-0,SABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1.5,461-1.5,,,Total,,,Thousands,,TF,9.9,9.8,10.5,10.6,9.2,9.1,9,10.8,10.3,10.999999999999998,11.4,11,11.700000000000001,12,12,12.3,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.6,461-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.7,461-1.7,,,,Americas,,Thousands,,,4.3,4.5,4.5,4.7,4.2,4.1,4.4,4.4,4.1,4.8,5.3,5.1,5.7,6.4,5.9,6,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.8,461-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.9,461-1.9,,,,Europe,,Thousands,,,4.5,4,4.7,4.7,3.8,3.8,4,4.6,4.4,4.6,5.5,5.2,5.2,5.6,6.1,6.3,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.10,461-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.11,461-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.12,461-1.12,,,,Other not classified,,Thousands,,,1.1,1.3,1.3,1.2,1.2,1.2,0.6,1.8,1.8,1.6,0.6,0.7,0.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.13,461-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
659,0,659-0,SAINT KITTS AND NEVIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1.5,659-1.5,,,Total,,,Thousands,1/,TF,79,84,88,93,84,73,71,69,90,118,141,139,123,128,82.89999999999998,98.39999999999999,103.89999999999999,104.19999999999999,107.19999999999999,113.10000000000001,117.7,116.1,115.39999999999999,125.3,120.1,29.7,20.200000000000003,..,1/ Arrivals of non-resident tourists by air.
659,1.6,659-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
659,1.7,659-1.7,,,,Americas,,Thousands,,,69,71,75,77,68,45,59,60,76,103,125,124,106,113,74.3,86.6,91.8,92.1,94.3,98.4,102.5,100.7,100,111.4,105.6,26.2,18.1,..,
659,1.8,659-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,0.3,0.3,0.5,0.8,..,..,..,..,..,..,..,..,..,
659,1.9,659-1.9,,,,Europe,,Thousands,,,10,12,13,15,16,15,9,5,11,11,11,11,12,10,7.6,10.2,10,10.1,10.5,11.7,12.5,12.6,12.6,11.3,11.8,2.9,1.5,..,
659,1.10,659-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.2,0.3,0.4,0.6,..,..,..,..,..,..,..,..,..,
659,1.11,659-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,0.3,0.5,0.3,0.3,..,..,..,..,..,..,..,..,..,
659,1.12,659-1.12,,,,Other not classified,,Thousands,,,..,1,..,1,..,13,3,4,3,4,5,4,5,5,0.3,0.8,1,0.8,0.7,3,2.7,2.8,2.8,2.6,2.7,0.6,0.6,..,
659,1.13,659-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
662,0,662-0,SAINT LUCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1.5,662-1.5,,,Total,,,Thousands,1/,TF,231,235,247,252,264,269,250,253,276,298,318,302,287,296,278,306,312,306.5,318.8,338,345,347.59999999999997,385.90000000000003,394.6,423.5,130.8,199.3,356.1,1/ Excluding nationals residing abroad.
662,1.6,662-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
662,1.7,662-1.7,,,,Americas,,Thousands,,,143,148,149,161,162,168,165,175,183,197,215,214,192,198,190,217,216,212,229,241,256,264.4,289.6,295,318.4,96.3,163.3,263.1,
662,1.8,662-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
662,1.9,662-1.9,,,,Europe,,Thousands,,,86,84,96,89,99,99,83,76,90,97,102,86,90,94,84,86,92,93.4,88.5,94,86,80.2,92.5,96,101,33.5,35.3,90.7,
662,1.10,662-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
662,1.11,662-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
662,1.12,662-1.12,,,,Other not classified,,Thousands,,,2,3,2,2,3,2,2,2,3,4,1,2,5,4,4,3,4,1.1,1.3,3,3,3,3.8,3.6,4.1,1,0.7,2.3,
662,1.13,662-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
670,0,670-0,SAINT VINCENT AND THE GRENADINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,1.5,670-1.5,,,Total,,,Thousands,1/,TF,61,58,66,67,68,..,71,77,78,87,95,97,90,84,75,72,74,74,71.7,71,75.39999999999999,78.8,76.39999999999999,80.1,83.9,26.500000000000004,24.199999999999996,58.99999999999999,1/ Arrivals of non-resident tourists by air.
670,1.6,670-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,
670,1.7,670-1.7,,,,Americas,,Thousands,,,42,39,46,46,47,..,51,58,60,67,74,74,65,61,55,54,52,53,50.1,49,52.5,56.1,58.2,60.8,63.6,18.1,16.4,42.1,
670,1.8,670-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,
670,1.9,670-1.9,,,,Europe,,Thousands,,,18,18,19,20,20,..,19,18,17,19,20,22,23,22,19,17,21,20,20.4,21,21.6,21.4,16.9,17.8,18.6,7.8,6.9,15.8,
670,1.10,670-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,
670,1.11,670-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,
670,1.12,670-1.12,,,,Other not classified,,Thousands,,,1,1,1,1,1,..,1,1,1,1,1,1,2,1,1,1,1,1,1.2,1,1.3,1.3,1.3,1.5,1.7,0.6,0.9,..,
670,1.13,670-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,0,882-0,SAMOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.5,882-1.5,,,Total,,,Thousands,,VF,68,73,67,78,85,87,88,89,92,98,102,116.3,121.3,121.6,129.5,129.4,127.9,134.7,124.5,131.7,139.10000000000002,145.8,157.49999999999997,172.4,180.90000000000003,23.9,2.6,50.50000000000001,
882,1.6,882-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,1.7,882-1.7,,,,Americas,,Thousands,,,6,8,7,8,8,9,9,9,9,8,10,9,8,9,10,9,8,8,7.5,8.8,11.1,11,11.2,14.4,14,1.5,0.1,3.9,
882,1.8,882-1.8,,,,East Asia and the Pacific,,Thousands,,,53,58,55,65,71,71,73,75,78,85,87,102,109,107,113,115,115,123,111.6,116.5,119.4,128.1,139.1,148.9,158.3,21.5,2.4,45.7,
882,1.9,882-1.9,,,,Europe,,Thousands,,,7,5,4,5,5,6,6,5,5,5,5,5,4,5,6,5,4,3,3.4,3.7,3.8,5.4,5,7.1,6.8,0.7,..,0.7,
882,1.10,882-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,1.11,882-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
882,1.12,882-1.12,,,,Other not classified,,Thousands,,,2,2,1,..,1,1,..,..,..,..,..,0.3,0.3,0.6,0.5,0.4,0.9,0.7,2,2.7,4.8,1.3,2.2,2,1.8,0.2,0.1,0.2,
882,1.13,882-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
674,0,674-0,SAN MARINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.5,674-1.5,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,..,2107,2136,2164,2112,2056,1976,2038,1869,1905,2003.6999999999998,1888,2000,1936.9,1874.0999999999997,1904.4,1014.7,1354,..,"1/ Including Italian visitors. Since 2016, new statistics methodology."
674,1.6,674-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,0.4,0.3,0.6,0.2,..,..,..,..,
674,1.7,674-1.7,,,,Americas,,Thousands,,,..,..,..,..,..,..,..,..,..,..,17,22,37,19,12,12,19,18,17.3,26,15.9,21.1,17.6,15.7,12.4,0.8,1.9,..,
674,1.8,674-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,..,..,..,53,36,26,17,19,18,20,22,22.2,21.8,26.1,37.5,30.5,28.7,28.5,2.7,0.2,..,
674,1.9,674-1.9,,,,Europe,,Thousands,,,..,..,..,..,..,..,..,..,..,..,2035,2076,2099,2074,2023,1944,1997,1828,1864.5,1953.6,1844.8,1930.5,1879.7,1822.3,1857.5,1007.6,1350.2,..,
674,1.10,674-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,0.5,0.4,0.1,0.1,0.1,0.1,..,..,
674,1.11,674-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,0.3,1.6,0.4,1,0.5,0.4,0.9,..,
674,1.12,674-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,..,..,..,..,..,2,2,2,2,2,2,2,1,1,0.7,..,8.6,8,6.1,5.4,3.1,0.8,..,
674,1.13,674-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
678,0,678-0,SAO TOME AND PRINCIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.5,678-1.5,,,Total,,,Thousands,,TF,6.199999999999999,6.3999999999999995,4.8,5.6000000000000005,5.8,7.1000000000000005,7.4,9.2,10,10.6,15.8,12.299999999999999,11.8,14.5,..,8,12.299999999999999,..,..,..,..,28.919,28.948,33.42399999999999,..,..,15.094000000000001,..,
678,1.6,678-1.6,,,,Africa,,Thousands,,,1.7,1.7,1.1,1.4,1.2,1.1,1.5,1.9,2.6,2.1,4.4,2.8,2.2,2.5,..,2.1,3,..,..,..,..,7.637,6.46,7.473,..,..,3.018,..,
678,1.7,678-1.7,,,,Americas,,Thousands,,,0.4,0.3,0.2,..,..,..,1.2,0.3,0.6,0.7,0.6,0.5,0.3,0.4,..,0.5,1,..,..,..,..,2.357,1.496,2.271,..,..,0.523,..,
678,1.8,678-1.8,,,,East Asia and the Pacific,,Thousands,,,0.2,0.2,0.1,..,..,..,..,..,..,..,0.2,..,..,..,..,0.1,0.5,..,..,..,..,0.607,1.128,1.161,..,..,..,..,
678,1.9,678-1.9,,,,Europe,,Thousands,,,3.8,4.1,3.4,3.5,4.3,3.8,4.2,5.4,6.7,6.8,10.3,7.6,4,6.4,..,5.1,6.7,..,..,..,..,18.192,19.678,22.325,..,..,11.234,..,
678,1.10,678-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,0.055,0.099,0.095,..,..,..,..,
678,1.11,678-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,0.071,0.087,0.099,..,..,0.319,..,
678,1.12,678-1.12,,,,Other not classified,,Thousands,,,0.1,0.1,..,0.7,0.3,2.2,0.5,1.6,0.1,1,0.3,1.4,5.3,5.2,..,0.2,..,..,..,..,..,..,..,..,..,..,..,..,
678,1.13,678-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
682,0,682-0,SAUDI ARABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.5,682-1.5,,,Total,,,Thousands,,TF,3351,..,..,..,..,6585,6726,7512,7331,8598,8035,8620,11531,14757,10897,10850,14179,16332,15772.2,18260.1,17994.2,18044.3,16109.000000000002,15334.299999999997,17525.500000000004,4138.2,3477.2000000000003,16637.8,
682,1.6,682-1.6,,,,Africa,,Thousands,,,585,..,..,..,..,566,535,607,525,675,436,489,601,1033,261,369,667,895,769,847.5,1139.3,1517.9,1487.1,1406.6,1501.9,230.3,219.1,1032.3,
682,1.7,682-1.7,,,,Americas,,Thousands,,,29,..,..,..,..,54,47,52,46,53,70,66,236,297,57,54,54,157,179,209,284.4,704.2,535.5,909.3,1018.5,141.6,80,314.9,
682,1.8,682-1.8,,,,East Asia and the Pacific,,Thousands,,,2658,..,..,..,..,630,596,660,612,753,439,595,579,941,362,485,696,771,1196.6,1176.6,1607.6,1988.3,2041.5,1980.7,2237.2,419.4,73.9,1786.1,
682,1.9,682-1.9,,,,Europe,,Thousands,,,79,..,..,..,..,338,305,339,334,424,340,485,657,1185,445,367,644,839,1126,1148,1379.2,1507.5,1149.2,1238.1,1498,416,187.9,1291.2,
682,1.10,682-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,3599,3853,4213,3924,4752,5607,5516,7444,9334,8678,8245,9545,10637,9607.6,11144,9935.3,7729.7,6039.4,5566.7,6521.8,1911.3,2171.9,9100.3,
682,1.11,682-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,1380,1371,1619,1869,1933,1142,1469,2014,1967,1094,1330,2566,3024,2892,3685,3615.7,4335.6,4722.6,4224.4,4493.4,951,665.4,3104.9,
682,1.12,682-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,18,19,22,21,8,1,..,..,..,..,..,7,9,2,50,32.7,261.1,133.7,8.5,254.7,68.6,79,8.1,
682,1.13,682-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,0,686-0,SENEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.5,686-1.5,,,Total,,,Thousands,1/,TF,280,283,313,352,369,389,396,427,353,667,769,866,875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1/ 1995-2003: Arrivals of non-resident tourists in hotels and similar establishments.
686,1.6,686-1.6,,,,Africa,,Thousands,,,57,67,70,84,81,97,78,86,86,209,265,430,438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,1.7,686-1.7,,,,Americas,,Thousands,,,11,13,12,12,10,13,11,10,10,25,26,26,26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,1.8,686-1.8,,,,East Asia and the Pacific,,Thousands,,,3,4,3,2,3,3,2,2,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,1.9,686-1.9,,,,Europe,,Thousands,,,206,195,225,248,270,274,301,323,252,349,393,324,324,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,1.10,686-1.10,,,,Middle East,,Thousands,,,1,2,1,2,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,1.11,686-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,1.12,686-1.12,,,,Other not classified,,Thousands,,,2,2,2,4,4,1,3,5,2,84,85,86,87,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
686,1.13,686-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
688,0,688-0,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.5,688-1.5,,,Total,,,Thousands,1/,TCE,..,..,..,..,..,..,..,312,339,391,453,468,696,646,645,683,764,810,922,1028.8000000000002,1132,1281.4,1497.3,1710.5999999999997,1846.6000000000001,445.69999999999993,871.3000000000001,1772.8000000000002,"1/ Tourists staying in visitor accommodation establishments.
Note: since 1999, the Statistical Office of the Republic of Serbia has no available data for AP Kosovo and Metohija, therefore they are not included in the data for the Republic of Serbia (total)."
688,1.6,688-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8,11,9.2,10.9,12.7,12.9,4,9.4,59,
688,1.7,688-1.7,,,,Americas,,Thousands,,,..,..,..,..,..,..,..,12,14,13,16,17,19,15,16,19,19,22,24,30.6,37,41.4,50.3,58.6,64.4,14.5,31.2,63.2,
688,1.8,688-1.8,,,,East Asia and the Pacific,,Thousands,,,..,..,..,..,..,..,..,3,4,5,6,6,7,8,8,10,12,15,23,53.3,73,66.6,111.4,158.8,198.4,29.4,45.1,72.2,
688,1.9,688-1.9,,,,Europe,,Thousands,,,..,..,..,..,..,..,..,288,313,363,419,435,656,610,603,633,711,746,837,932.2,1011,1158.4,1319.5,1439.6,1555.7,393.2,755.1,1529,
688,1.10,688-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8,5.2,5.8,4.8,2.4,5.6,3.9,
688,1.11,688-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.1,10.4,2.2,24.9,45.5,
688,1.12,688-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,..,..,9,8,10,12,10,14,13,18,21,22,27,38,1.9,..,..,..,..,..,..,..,..,
688,1.13,688-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,0,891-0,SERBIA AND MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.5,891-1.5,,,Total,,,Thousands,,TCE,223,293,288,271,146,228,341,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.6,891-1.6,,,,Africa,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.7,891-1.7,,,,Americas,,Thousands,,,4,6,6,10,3,4,11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.8,891-1.8,,,,East Asia and the Pacific,,Thousands,,,1,2,2,2,2,2,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.9,891-1.9,,,,Europe,,Thousands,,,218,285,280,259,141,222,327,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.10,891-1.10,,,,Middle East,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.11,891-1.11,,,,South Asia,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.12,891-1.12,,,,Other not classified,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.13,891-1.13,,,,,"of which, nationals residing abroad",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,0,690-0,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.5,690-1.5,,,Total,,,Thousands,,TF,120,130,130,128,124,131,130,133,122,121,129,140,162,158,157,174,194,207,230.29999999999998,232.9,276.2,303.19999999999993,350.00000000000006,361.8,384.20000000000005,114.8,182.79999999999998,332.09999999999997,
690,1.6,690-1.6,,,,Africa,,Thousands,,,14,13,14,12,14,14,14,14,14,13,12,13,17,19,18,22,24,25,27.1,28,35.6,32.8,35.5,34.6,34.1,7.8,6.7,23.1,
690,1.7,690-1.7,,,,Americas,,Thousands,,,6,7,7,7,4,6,7,4,3,4,4,3,4,4,5,4,5,6,6.1,6.7,8.5,9.5,14.5,14.3,15.6,4,6.4,12.2,
690,1.8,690-1.8,,,,East Asia and the Pacific,,Thousands,,,4,4,3,3,3,3,3,3,2,2,3,3,4,3,4,4,6,9,13,18.7,20,21.3,19.2,15.7,12.4,2.8,0.9,3.1,
690,1.9,690-1.9,,,,Europe,,Thousands,,,94,103,103,103,101,105,103,108,100,99,104,114,130,125,122,132,144,146,161,156,175.2,195.7,227.9,248.2,273.1,88,136.1,262.9,
