INDEX,Unnamed: 1,Unnamed: 2,3. OUTBOUND TOURISM: Tourism expenditure in other countries,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
500,3.5,500-3.5,,,Travel,,,US$ Millions,,IMF,4,4,1,1,1,2,2,2,2,2,3,2.8,2.9,3.2,3,2.9,3.2,3,3.1,6.1,5.1,7,7.4,7.3,7,3.3,3.4,4.1,
500,3.6,500-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.4,0.3,0.5,0.4,0.4,0.1,0.2,0.2,
504,0,504-0,MOROCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,3.4,504-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,356,353,363,496,578,506,589,669,845,912,999,1113,1418,1910,1713,1879,2260,2095,2002,2273,2155,2312,2829,2987,3102,1509,1707,2494,
504,3.5,504-3.5,,,Travel,,,US$ Millions,,IMF,302,300,315,423,452,425,389,444,548,574,612,693,880,1090,1106,1203,1363,1253,1318,1456,1402,1460,1793,1976,2176,1113,1205,1883,
504,3.6,504-3.6,,,Passenger transport,,,US$ Millions,,IMF,54,53,48,73,126,81,200,225,297,338,387,420,538,820,607,676,897,842,684,817,753,852,1036,1011,926,396,502,611,
508,0,508-0,MOZAMBIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,3.4,508-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,140,122,132,115,141,140,187,196,209,241,247,247,264,247,313,331,322,290,237,135,99,95,139,142,
508,3.5,508-3.5,,,Travel,,,US$ Millions,,IMF,..,68,82,97,136,108,114,113,140,134,176,179,180,208,212,216,230,186,241,253,223,245,191,132,95,90,126,138,
508,3.6,508-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,4,14,18,2,1,6,11,17,29,33,35,31,34,61,72,78,99,45,46,3,4,5,13,4,
104,0,104-0,MYANMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,3.4,104-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,38,31,26,30,32,34,36,32,34,40,39,49.7,..,..,132,265,131,119,146,201,136,118,214,..,..,..,
104,3.5,104-3.5,,,Travel,,,US$ Millions,,IMF,18,28,33,27,21,25,27,29,32,29,31,37,36,49,52,53,123,257,115,37,25,37,105,89,186,..,..,..,
104,3.6,104-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,5,4,5,5,5,5,4,3,3,3,3,0.7,..,..,9,8,16,82,121,164,31,29,28,..,..,..,
516,0,516-0,NAMIBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,3.4,516-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40,42,55,53,47,67,71,82,92,69,118,76,60,98,
516,3.5,516-3.5,,,Travel,,,US$ Millions,,IMF,90,89,99,88,76,73,67,63,101,123,108,118,132,114,35,35,46,48,41,50,63,72,90,56,107,72,59,94,
516,3.6,516-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,7,9,5,6,17,8,10,2,13,11,4,1,4,
520,0,520-0,NAURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,3.4,520-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,3.5,520-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,2.5,2.9,2.9,1.9,4.3,10.7,6.4,10,9,7.1,..,..,..,..,
520,3.6,520-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
524,0,524-0,NEPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,3.4,524-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,167,155,141,107,116,109,128,108,119,205,221,261,402,545,572,528,420,562,598,680,669,634,886,915,713,267,426,956.2,
524,3.5,524-3.5,,,Travel,,,US$ Millions,,IMF,136,125,103,78,71,73,80,69,81,154,163,185,274,381,434,402,320,413,422,504,527,587,783,833,702,263,423,933.5,
524,3.6,524-3.6,,,Passenger transport,,,US$ Millions,,IMF,31,30,38,29,45,36,48,39,38,51,58,76,128,164,138,126,100,149,176,176,142,47,103,82,11,4,3,22.7,
528,0,528-0,NETHERLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,3.4,528-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,IMF,13151,13709,12555,13474,13468,13649,13061,14201,15887,16937,..,..,..,..,..,..,..,20094,21009,23655,20234,20188.8,21584.8,22713.3,22229.46,7790.95,11034.970000000001,20164.800000000003,"1/ From 2012 source: Central Bank ""De Nederlandsche Bank""."
528,3.5,528-3.5,,,Travel,,,US$ Millions,1/,IMF,11674,12276,11227,12005,12029,12191,11994,12976,15265,16348,13724,14588,17277,19805,18628,19044,20741,19778,20698,21092,18038,17915.2,19985.2,20879.3,20473,7359.2,10566.6,18716.9,
528,3.6,528-3.6,,,Passenger transport,,,US$ Millions,1/,IMF,1477,1433,1328,1469,1439,1458,1067,1225,622,589,..,..,..,..,..,..,..,316,311,2563,2196,2273.6,1599.6,1834,1756.46,431.75,468.37,1447.9,
540,0,540-0,NEW CALEDONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,3.4,540-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,354,330,343,356,336,333,328,253,252,..,..,..,..,..,..,
540,3.5,540-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,104,128,167,122,129,149,168,170,179,176,159,164,169,145,153,..,..,..,..,..,..,
540,3.6,540-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,186,160,164,180,177,169,159,108,99,..,..,..,..,..,..,
554,0,554-0,NEW ZEALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,3.4,554-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
554,3.5,554-3.5,,,Travel,,,US$ Millions,,IMF,1259,1466,1461,1383,1430,1235,1255,1386,1649,2229,2671,2535,3077,3006,2580,3039,3461,3715,3861,4108,3721,4010,4463,4603,4293,1449,1158,2567,
554,3.6,554-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
558,0,558-0,NICARAGUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,3.4,558-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,56,79,86,94,114,126,128,125,139,154,162,224,238,265,256,225,240,241,277,286,273,310,365,349,312,102,138.5,236.89999999999998,
558,3.5,558-3.5,,,Travel,,,US$ Millions,,IMF,40,60,65,70,78,78,76,69,75,89,91,136,127,144,134,121,138,136,152,168,156,181,235,219,181,63,74.7,125.6,
558,3.6,558-3.6,,,Passenger transport,,,US$ Millions,,IMF,16,19,21,24,36,48,52,56,64,65,71,88,111,121,122,104,102,105,125,118,117,129,130,130,131,39,63.8,111.3,
562,0,562-0,NIGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,3.4,562-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,26,59,50,39,35,32,33,29,39,42,42,42,48,98,84,95,57,132,81,129,140,111,120,141,144.5,98,128,..,
562,3.5,562-3.5,,,Travel,,,US$ Millions,,IMF,13,45,38,35,31,26,26,17,22,22,30,28,29,68,54,92,40,36,47,85,70,75,80,95,102.5,82,106,..,
562,3.6,562-3.6,,,Passenger transport,,,US$ Millions,,IMF,13,14,12,4,4,6,7,12,17,20,12,14,19,30,30,3,17,96,34,44,70,36,40,46,42,16,22,..,
566,0,566-0,NIGERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,3.4,566-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,938,1318,1840,1589,640,610,858,910,2076,..,501,3536,6665,11007,6236,8348,9533,9240,9152,9204,9017,4524,8194,13218,16406,6613,5846,6885,
566,3.5,566-3.5,,,Travel,,,US$ Millions,,IMF,906,1304,1816,1567,620,591,831,881,1795,..,240,3279,5590,9777,5012,5566,6598,6141,5864,5811,5605,1079,5797,9569,13509,5548,4434,4042,
566,3.6,566-3.6,,,Passenger transport,,,US$ Millions,,IMF,32,14,24,22,20,19,27,29,281,..,261,257,1075,1230,1224,2782,2935,3099,3288,3393,3412,3445,2397,3649,2897,1065,1412,2843,
570,0,570-0,NIUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,3.4,570-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
570,3.5,570-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
570,3.6,570-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
807,0,807-0,NORTH MACEDONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,3.4,807-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,30,33,39,42,58,60,60,71,85,97,110,147,190,150,131,159,153,168,186,189,204,233,282,302,153,233,333,
807,3.5,807-3.5,,,Travel,,,US$ Millions,,IMF,27,26,27,32,32,34,39,44,48,55,62,71,102,136,100,92,113,111,131,149,159,180,207,259,282,147,219,313,
807,3.6,807-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,4,6,7,10,24,21,16,23,30,35,39,45,54,50,39,46,42,37,37,30,24,26,23,20,6,14,20,
580,0,580-0,NORTHERN MARIANA ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,3.4,580-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
580,3.5,580-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
580,3.6,580-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
578,0,578-0,NORWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,3.4,578-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,4481,4759,4756,5069,5185,4893,4718,5610,7089,8894,10400,11273,13256,15118,13221,14658,16958,18131,20116,20166,16485,16384,17489,18307,17247,4485,4341,14762,
578,3.5,578-3.5,,,Travel,,,US$ Millions,,IMF,4232,4491,4448,4723,4894,4601,4410,5189,6716,8489,9678,10721,12121,14100,12101,13472,15823,16603,18465,18539,15298,15069,16269,17052,16114,4207,4055,13879,
578,3.6,578-3.6,,,Passenger transport,,,US$ Millions,,IMF,249,268,308,346,291,292,308,421,373,405,722,552,1135,1018,1120,1186,1135,1528,1651,1627,1187,1315,1220,1255,1133,278,286,883,
512,0,512-0,OMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,3.4,512-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,542,583,629,703,702,804,823,863,894,952,1197,1295,1243,1493,1644,1824,2081,2208,2643,2915,3210,3406,996,1083,..,
512,3.5,512-3.5,,,Travel,,,US$ Millions,,IMF,47,349,347,396,441,471,518,530,630,644,668,712,752,856,902,1001,1168,1282,1426,1655,1769,2138,2335,2542,2635,796,924,..,
512,3.6,512-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,146,142,158,185,172,174,179,195,182,200,341,393,242,325,362,398,426,439,505,580,668,771,200,159,..,
586,0,586-0,PAKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,3.4,586-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,654,1018,591,565,447,574,555,491,1163,1612,1753,2029,2075,2163,1098,1370,1857,1851,1638,2209,2642,2931,3316,2959,2998,1213,1391,2305,
586,3.5,586-3.5,,,Travel,,,US$ Millions,,IMF,446,795,353,357,184,250,252,255,925,1268,1280,1545,1593,1518,685,925,1130,1414,1083,1365,1658,1909,2197,1885,1652,812,973,1531,
586,3.6,586-3.6,,,Passenger transport,,,US$ Millions,,IMF,208,223,238,208,263,324,303,236,238,344,473,484,482,645,413,445,727,437,555,844,984,1022,1119,1074,1346,401,418,774,
585,0,585-0,PALAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,3.4,585-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/ 2/,IMF,..,..,..,..,..,11.5,14.100000000000001,18.2,16.4,18.2,18,17.4,17.1,19.1,16.1,15.2,17,19.4,18.5,17.2,21.9,30.310000000000002,30.4,29.5,27.700000000000003,19.5,12.200000000000001,21.2,"1/ 1998-2004: country data.
2/ Fiscal years ending September 30."
585,3.5,585-3.5,,,Travel,,,US$ Millions,1/ 2/ ,IMF,..,..,..,2,2,6.3,7.4,8.6,7.4,9,8,8.1,8.4,8.1,6.4,6,8.3,10.2,10.2,9.4,12.8,23.71,23.8,23.6,22.3,15.5,10.9,17.2,
585,3.6,585-3.6,,,Passenger transport,,,US$ Millions,1/ 2/,IMF,..,..,..,..,..,5.2,6.7,9.6,9,9.2,10,9.3,8.7,11,9.7,9.2,8.7,9.2,8.3,7.8,9.1,6.6,6.6,5.9,5.4,4,1.3,4,
591,0,591-0,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,3.4,591-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,181,210,243,245,259,241,227,252,267,294,388,403,457,560,503,575,679,591,1078,1147,1272,1351,1132,1395,1633,602.5,833,1141,
591,3.5,591-3.5,,,Travel,,,US$ Millions,,IMF,121,140,165,181,190,188,174,179,208,239,271,271,307,366,338,398,505,415,862,942,1055,1144,921,1184,1422,466.5,689,996,
591,3.6,591-3.6,,,Passenger transport,,,US$ Millions,,IMF,60,70,78,64,69,53,53,73,59,55,117,132,150,194,165,177,174,176,216,205,217,207,211,211,211,136,144,145,
598,0,598-0,PAPUA NEW GUINEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,3.4,598-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,52,71.9,86.7,86.4,123.3,124.6,132,138,185,203,216,168,135,126.6,168.6,134,141,91,112,..,
598,3.5,598-3.5,,,Travel,,,US$ Millions,,IMF,58,72,78,52,53,50,38,60,51.9,71.2,55.5,59.4,63.3,78.6,113,119,160,155,155,125,125,119.6,154.6,113,105,77,99,..,
598,3.6,598-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,0.1,0.7,31.2,27,60,46,19,19,25,48,61,43,10,7,14,21,36,14,13,..,
600,0,600-0,PARAGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,3.4,600-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,173,185,211,223,181,154,130,117,115,121,130,144,184,371,382,577,627,709,807,879,920,947,1012,1030,1030,264,269,764,
600,3.5,600-3.5,,,Travel,,,US$ Millions,,IMF,133,139,139,143,109,81,72,65,67,71,79,92,109,285,282,461,493,553,625,686,707,734,799,817,817,212,199,657,
600,3.6,600-3.6,,,Passenger transport,,,US$ Millions,,IMF,40,46,72,80,72,73,58,52,48,50,51,52,75,86,100,116,134,156,182,193,213,213,213,213,213,52,70,107,
604,0,604-0,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,3.4,604-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,428,492,608,642,652,641,774,806,847,852,970,1048,1243,1432,1404,1648,1768,1900,2105,2118,2539,2700,2893,3353,3627.3999999999996,938,1521,2952.8999999999996,
604,3.5,604-3.5,,,Travel,,,US$ Millions,,IMF,297,350,434,453,443,423,546,606,641,643,752,799,968,1122,1088,1276,1356,1439,1592,1589,1879,2042,2191,2604,2774.6,733,1149,2344.6,
604,3.6,604-3.6,,,Passenger transport,,,US$ Millions,,IMF,131,142,174,189,209,218,228,200,206,209,218,249,275,310,316,372,412,461,513,529,660,658,702,749,852.8,205,372,608.3,
608,0,608-0,PHILIPPINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,3.4,608-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,551,1287,1969,2022,1737,1841,1918,1874,1649,1526,3286,3075,3351,4285,4056,5964,6055,7140,8400,11130,11868,11681,12442,12474,12926,4336,3452,5489,
608,3.5,608-3.5,,,Travel,,,US$ Millions,,IMF,422,1266,1935,1950,1605,1642,1711,1626,1413,1275,3018,2754,3030,3789,3671,5487,5616,6548,7833,10598,11343,11135,11850,11863,12038,4088,3262,4918,
608,3.6,608-3.6,,,Passenger transport,,,US$ Millions,,IMF,129,21,34,72,132,199,207,248,236,251,268,321,321,496,385,477,439,592,567,532,525,546,592,611,888,248,190,571,
616,0,616-0,POLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,3.4,616-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,5865,6357,5855,4524,3810,3417,3595,3440,3286,5086,5887,7645,8339,10683,7883,8888,8672,8911,8916,9177,8285,8509,9540,10492,10219,5652,6088,8226,1/ 1995-1999: country data.
616,3.5,616-3.5,,,Travel,,,US$ Millions,1/,IMF,5500,6240,5750,4430,3600,3315,3496,3278,3085,4769,5540,7215,7751,9898,7366,8358,8251,8540,8605,8507,7701,7876,8849,9606,9278,5304,5737,7625,
616,3.6,616-3.6,,,Passenger transport,,,US$ Millions,,IMF,365,117,105,94,210,102,99,162,201,317,347,430,588,785,517,530,421,371,311,670,584,633,691,886,941,348,351,601,
620,0,620-0,PORTUGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,3.4,620-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,2539,2701,2491,2776,2758,2754,2606,2635,2983,3370,3742,4144,4867,5284,4609,4692,4951,4482,4882,5213,4576,4707,5509,6427,6823,3534,4702,6742,
620,3.5,620-3.5,,,Travel,,,US$ Millions,,IMF,2099,2292,2070,2329,2261,2228,2114,2127,2410,2764,3049,3342,3938,4329,3780,3905,4146,3783,3902,4151,3695,3934,4601,5396,5729,3140,4209,5755,
620,3.6,620-3.6,,,Passenger transport,,,US$ Millions,,IMF,440,409,421,447,497,526,492,508,573,606,693,802,929,955,829,787,805,699,980,1062,881,773,908,1031,1094,394,493,987,
630,0,630-0,PUERTO RICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,3.4,630-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,country,1155,1137,1235,1242,1172,1333,1456,1319,1420,1584,1663,1752,1743,1761,1388,1182,1202,1162,1142,1094,983,1059,1046,951,1094,983.0999999999999,931.4,1594.6,"1/ The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.
Data: Fiscal years (July-June)."
630,3.5,630-3.5,,,Travel,,,US$ Millions,1/,country,833,821,869,874,815,931,1004,928,985,1085,1143,1205,1192,1213,919,809,816,787,782,763,666,720,710,582,715,622.9,619,1098.5,
630,3.6,630-3.6,,,Passenger transport,,,US$ Millions,1/,country,322,316,366,368,357,402,452,391,435,499,520,547,551,548,469,373,386,375,360,331,317,339,336,369,379,360.2,312.4,496.1,
634,0,634-0,QATAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,3.4,634-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7813,10702,11729,12871,11641,13152,12284,11754,12528,11504,15675,18165,1/ Source 1999-2006: Qatar Central Bank.
634,3.5,634-3.5,,,Travel,,,US$ Millions,1/,IMF,..,..,..,..,320,307,366,423,471,691,1759,3751,..,..,..,..,1807,5648,6616,8682,8171,9089,9638,9272,9486,6742,10037,12260,
634,3.6,634-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6006,5054,5113,4189,3470,4063,2646,2482,3042,4762,5638,5905,
638,0,638-0,REUNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,3.4,638-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
638,3.5,638-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
638,3.6,638-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
642,0,642-0,ROMANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,3.4,642-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,749,716,699,504,428,447,475,448,572,672,1071,1457,1723,2407,1766,1897,2294,2108,2125,2741,2526,2910,4955,6109,7172,3529,6010,8822,
642,3.5,642-3.5,,,Travel,,,US$ Millions,,IMF,697,665,681,458,402,425,449,396,479,539,923,1308,1541,2174,1469,1637,1965,1832,2005,2505,2237,2568,4377,5328,5996,3079,5210,7728,
642,3.6,642-3.6,,,Passenger transport,,,US$ Millions,,IMF,52,51,18,46,26,22,26,52,93,133,148,149,182,233,297,260,329,276,120,236,289,342,578,781,1176,450,800,1094,
643,0,643-0,RUSSIAN FEDERATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,3.4,643-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,9760,11362,13427,16082,17963,18850,22456,26401,23785,30169,37343,48096,59504,55383,38432,27654,35584,38791,38773,9731,12464,21595,
643,3.5,643-3.5,,,Travel,,,US$ Millions,,IMF,11599,10011,10113,8677,7097,8848,9285,10918,12880,15285,16972,17484,20424,23169,21019,26693,32902,42798,53453,50428,34932,23952,31058,34271,36152,9145,11407,20269,
643,3.6,643-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,475,444,547,797,991,1366,2032,3232,2766,3476,4441,5298,6051,4955,3500,3702,4526,4520,2621,586,1057,1326,
646,0,646-0,RWANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,3.4,646-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,13,19,22,25,28,35,33,..,..,..,75,84,98,146,148,120,142,133,126,133,350,364,419,390,382.8,127,212,299,
646,3.5,646-3.5,,,Travel,,,US$ Millions,,IMF,10,13,13,16,18,22,20,24,26,31,37,41,47,70,72,77,89,79,79,84,308,321,371,345,336,104,189,272,
646,3.6,646-3.6,,,Passenger transport,,,US$ Millions,,IMF,3,6,9,9,10,13,13,..,..,..,38,43,51,76,76,43,53,54,47,49,42,43,48,45,46.8,23,23,27,
461,0,461-0,SABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,3.4,461-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,3.5,461-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,3.6,461-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
659,0,659-0,SAINT KITTS AND NEVIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,3.4,659-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51,52,51,56,56,67,21,10,50,
659,3.5,659-3.5,,,Travel,,,US$ Millions,,IMF,5,5,6,6,7,9,8,8,8,10,11,14,12,15,11,13,14,15,16,39,37,37,42,41,52,16,7,38,
659,3.6,659-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,15,14,14,15,15,5,3,12,
662,0,662-0,SAINT LUCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,3.4,662-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66,76,78,84,87,92,27,40,53,
662,3.5,662-3.5,,,Travel,,,US$ Millions,,IMF,25,29,29,31,33,33,32,34,36,37,39,39,42,45,47,48,48,45,46,45,46,51,54,56,58,19,24,28,
662,3.6,662-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,30,27,30,31,34,8,16,25,
670,0,670-0,SAINT VINCENT AND THE GRENADINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,3.4,670-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34,40,41,45,40,38,13,11,17,
670,3.5,670-3.5,,,Travel,,,US$ Millions,,IMF,7,8,7,8,9,10,12,10,13,14,15,16,20,18,14,15,13.1,13.7,14.1,21,23,23,24,25,24,11,6,7,
670,3.6,670-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,17,18,21,15,14,2,5,10,
882,0,882-0,SAMOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
