INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by main purpose,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
570,1.18,570-1.18,,,,Business and professional,,Thousands,,,0.5,0.4,0.5,0.4,0.5,0.5,0.3,0.4,0.4,0.8,0.7,0.4,0.4,1.1,1,1.2,..,..,..,..,1.1,1.2,1.2,..,..,..,..,..,
807,0,807-0,NORTH MACEDONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,1.14,807-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
807,1.15,807-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
807,1.18,807-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
580,0,580-0,NORTHERN MARIANA ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1.14,580-1.14,,,Total,,,Thousands,,VF,676,736,695,490,502,529,444,476,459,536,507,436,389,397,354,379,341,401,439,460,479,531,660,518,487,89,12.7,96.6,
580,1.15,580-1.15,,,,Personal,,Thousands,,,669,725,687,480,502,529,444,476,459,536,507,436,389,397,354,379,341,401,439,460,479,531,660,518,487,89,12.7,96.6,
580,1.18,580-1.18,,,,Business and professional,,Thousands,,,7,11,8,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
578,0,578-0,NORWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals of non-resident tourists at national borders. Figures are based on ""The Guest survey"" carried out by ""Institute of Transport Economics"". The survey has been discontinued since 2012."
578,1.14,578-1.14,,,Total,,,Thousands,1/,TF,..,..,..,3256,3223,3104,3073,3111,3269,3628,3824,4071,4378,4347,4346,4767,4963,..,..,..,..,..,..,..,..,..,..,..,
578,1.15,578-1.15,,,,Personal,,Thousands,,,..,..,..,2467,2427,2327,2297,2373,2520,2780,2913,3101,3296,3212,3375,3703,3867,..,..,..,..,..,..,..,..,..,..,..,
578,1.18,578-1.18,,,,Business and professional,,Thousands,,,..,..,..,789,796,777,776,738,749,848,911,970,1082,1135,971,1064,1096,..,..,..,..,..,..,..,..,..,..,..,
512,0,512-0,OMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Inbound Tourism Survey.
512,1.14,512-1.14,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,1095,1112,1210,1407,1101.382,1385.0059999999999,1359.51,1539.5669999999998,1584.267,1499.962,1392.7158240031754,1713.521125215645,1922.72019026214,2225.4407650082753,2633.5951758774395,3206.88769502992,3178.217650391427,3241.7571169224893,3506.4,868.6,651.7,2920.3999999999996,
512,1.15,512-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,943,948,997,1109,937.845,1157.645,1164.321,1268.3919999999998,1354.875,1270.744,1162.6650353273235,1392.6746767107193,1562.3596261040761,1821.7056273944959,2149.838635158999,2646.70877553441,2631.051201746172,2892.1344208458095,3095.1,769.2,573.4000000000001,2612.2,
512,1.18,512-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,152,164,213,298,163.537,227.361,195.189,271.175,229.392,229.218,230.0507886758519,320.84644850492566,360.3605641580639,403.7351376137793,483.7565407184405,560.1789194955102,547.1664486452552,349.62269607667986,411.3,99.4,78.3,308.2,
586,0,586-0,PAKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1.14,586-1.14,,,Total,,,Thousands,,TF,378,369,375,429,432,557,500,498,501,648,798,898,840,823,855,907,1161,966,..,..,..,..,..,..,..,..,..,..,
586,1.15,586-1.15,,,,Personal,,Thousands,,,268,264,273,319,324,418,373,371,374,483,595,670,627,614,638,594,793,633,..,..,..,..,..,..,..,..,..,..,
586,1.18,586-1.18,,,,Business and professional,,Thousands,,,110,105,102,110,108,139,127,127,127,165,203,228,213,209,217,313,368,333,..,..,..,..,..,..,..,..,..,..,
585,0,585-0,PALAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Air arrivals (Palau International Airport).
585,1.14,585-1.14,,,Total,,,Thousands,1/,TF,53,69,74,64,55,57,54,58,63,89,80,82,88,79,72,85,109,119,105,141,162,138,123,106,94,18,..,..,
585,1.15,585-1.15,,,,Personal,,Thousands,,,51,66,71,60,52,54,51,55,60,85,76,78,84,76,68,82,106,116,102,139,160.4,138,123,106,94,18,..,..,
585,1.18,585-1.18,,,,Business and professional,,Thousands,,,2,3,3,4,3,3,3,3,3,4,4,4,4,3,4,3,3,3,3,2,1.6,..,..,..,..,..,..,..,
591,0,591-0,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ From 2013: arrivals of non-resident visitors, Tocúmen International Airport (TIA)."
591,1.14,591-1.14,,,Total,,,Thousands,1/,VF,301,308,344,343,359,375,393,409,450,476,546,671,912,1044,1008,1096,1209,1349,1527,1610,1941,1857.1999999999998,1750.8000000000002,1756,1755.1000000000001,421.4,665.3999999999999,1520.2,
591,1.15,591-1.15,,,,Personal,,Thousands,,,190,179,204,204,218,228,251,268,286,302,347,426,579,643,620,674,744,830,1367,1431,1857,1789.1,1524.3000000000002,1533,1530.4,387.29999999999995,625.5999999999999,1240.5,
591,1.18,591-1.18,,,,Business and professional,,Thousands,,,111,129,140,139,141,147,142,141,164,174,199,245,333,401,388,422,465,519,160,179,84,68.1,226.5,223,224.7,34.1,39.8,279.7,
598,0,598-0,PAPUA NEW GUINEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1.14,598-1.14,,,Total,,,Thousands,,VF,42,61,66,67,67,58,54,53,56,59,69,78,104,120,125,145,165,175.3,182.3,191.4,198.7,197.7,181.8,194.8,211,38.9,16.8,69.30000000000001,
598,1.15,598-1.15,,,,Personal,,Thousands,,,21,29,28,30,25,21,20,20,21,22,24,28,34,42,38,41,45,47.3,50.3,61.5,71.5,71.2,79.39999999999999,94,94,7.4,1.8,17.6,
598,1.18,598-1.18,,,,Business and professional,,Thousands,,,21,32,38,37,42,37,34,33,35,37,45,50,70,78,87,104,120,128,132,129.9,127.2,126.5,102.4,100.8,117,31.5,15,51.7,
600,0,600-0,PARAGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Excluding nationals residing abroad and crew members.
2000: inbound and outbound tourism survey - Central Bank of Paraguay.
From 2001 E/D cards in the ""Silvio Petirossi"" airport and passenger counts at the national border crossings - National Police and SENATUR."
600,1.14,600-1.14,,,Total,,,Thousands,1/,TF,438,426,395,350,269,288,278,250,268,309,341,388,416,428,439,465,524,579,610,649,1214.6,1308.2,1583.9,1181,1215.6,252.1,94.80000000000001,579.46,
600,1.15,600-1.15,,,,Personal,,Thousands,,,366,356,345,284,218,257,248,223,239,276,304,345,370,381,347,368,414,457,482,513,959.5,1033.5,1251.3000000000002,956.6,984.5999999999999,204.2,76.80000000000001,469.36,
600,1.18,600-1.18,,,,Business and professional,,Thousands,,,72,70,50,66,51,31,30,27,29,33,37,43,46,47,92,97,110,122,128,136,255.1,274.7,332.6,224.4,231,47.9,18,110.1,
604,0,604-0,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ From 2002, new estimated series including tourists with identity document other than a passport. Including nationals residing abroad."
604,1.14,604-1.14,,,Total,,,Thousands,1/,TF,479,584,649,771,727,1056.68,1027.6000000000001,1063.7,1135.8,1350.0000000000002,1570.6,1720.7,1916.47,2057.6,2139.9,2299.2000000000003,2597.7999999999997,2845.7000000000003,3163.6,3214.9,3455.7000000000003,3744.4000000000005,4032.4000000000005,4419.49,4371.7,896.6,444.3,2009.3,
604,1.15,604-1.15,,,,Personal,,Thousands,,,457,558,614,703,669,989.08,989.8000000000001,1024.5,1094,1315.1000000000001,1530,1676.1000000000001,1867,2004.3999999999999,2084.6,2239.8,2530.6,2772.1000000000004,3081.7999999999997,3131.8,3366.4,3647.6000000000004,3924.1000000000004,4304,4257.5,873.1,433,1950.7,
604,1.18,604-1.18,,,,Business and professional,,Thousands,,,22,26,35,68,58,67.6,37.8,39.2,41.8,34.9,40.6,44.6,49.47,53.2,55.3,59.4,67.2,73.6,81.8,83.1,89.3,96.8,108.3,115.49,114.2,23.5,11.3,58.6,
608,0,608-0,PHILIPPINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad. Arrivals by air.
608,1.14,608-1.14,,,Total,,,Thousands,1/,TF,1740,2019,2178,2092,2129,1964,1770,1905,1880,2260,2587,2807,3042,3085,2960,3461,3884,4238,4637,4773,5290.8,5894.6,6506.5,6940.2,8099.299999999999,1457.3,164,1839.68,
608,1.15,608-1.15,,,,Personal,,Thousands,,,1428,1601,1706,1650,1684,1571,1440,1569,1572,1916,2221,2398,2591,2620,2552,3267,3481,3757,4131,4275,4804.8,5407.5,6037.7,6513.7,7747.599999999999,1410.1,151,1678.68,
608,1.18,608-1.18,,,,Business and professional,,Thousands,,,312,418,472,442,445,393,330,336,308,344,366,409,451,465,408,194,403,481,506,498,486,487.1,468.8,426.5,351.7,47.2,13,161,
616,0,616-0,POLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Data from Central Statistical Office.
616,1.14,616-1.14,,,Total,,,Thousands,1/,TF,19215,19410,19520,18780,17950,17400,15000,13980,13720,14290,15200,15670,14975,12960,11890,12470,13350,14840,15800,16000,16728,17471,18258,19622,21158,8418,9722,15947,
616,1.15,616-1.15,,,,Personal,,Thousands,,,15375,13050,12510,13600,13430,12550,10760,9930,9620,10345,10960,11430,10890,9170,8320,9100,9590,10680,11850,12724,12664,13295,13730,14700,16122,6384,7305,12383,
616,1.18,616-1.18,,,,Business and professional,,Thousands,,,3840,6360,7010,5180,4520,4850,4240,4050,4100,3945,4240,4240,4085,3790,3570,3370,3760,4160,3950,3276,4064,4176,4528,4922,5036,2034,2417,3564,
620,0,620-0,PORTUGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1995-1999: Arrivals of non-resident tourists at national borders.
2004-2006: Arrivals of non-resident visitors at national borders. Including national residing abroad."
620,1.14,620-1.14,,,Total,,,Thousands,1/,VF,9511,9730,10172,11295,11632,..,..,..,..,21165,21172,22588,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
620,1.15,620-1.15,,,,Personal,,Thousands,,,8009,8066,8219,9431,9434,..,..,..,..,17893,17864,19033,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
620,1.18,620-1.18,,,,Business and professional,,Thousands,,,1502,1664,1953,1864,2198,..,..,..,..,3272,3308,3555,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
630,0,630-0,PUERTO RICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,1.14,630-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
630,1.15,630-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
630,1.18,630-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
634,0,634-0,QATAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,1.14,634-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
634,1.15,634-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
634,1.18,634-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
638,0,638-0,REUNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air only. Survey on Tourism Flows. Survey until 2015: INSEE. Source from 2016: IRT (Île de la Réunion Tourisme).
638,1.14,638-1.14,,,Total,,,Thousands,1/,TF,304,347,370,400,394,430,424,426,432,430,409,279,381,396,422,420,471,447,416,406,426.4,458.19999999999993,507.5,534.6999999999999,533.6,216.7,250.8,495.40000000000003,
638,1.15,638-1.15,,,,Personal,,Thousands,,,276,317,337,368,353,386,380,381,388,378,362,232,329,346,381,380,428,404,380,361,376.7,405.79999999999995,455,489.4,492.7,202.7,229.3,454.6,
638,1.18,638-1.18,,,,Business and professional,,Thousands,,,28,30,33,32,41,44,44,45,44,52,47,47,52,50,41,40,43,43,36,45,49.7,52.4,52.5,45.3,40.9,14,21.5,40.8,
642,0,642-0,ROMANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,1.14,642-1.14,,,Total,,,Thousands,,VF,5445,5205,5149,4831,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
642,1.15,642-1.15,,,,Personal,,Thousands,,,5295,5011,4966,4649,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
642,1.18,642-1.18,,,,Business and professional,,Thousands,,,150,194,183,182,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
643,0,643-0,RUSSIAN FEDERATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,1.14,643-1.14,,,Total,,,Thousands,,VF,10290,16208,17463,16188,18820,21169,21595,23309,22521,22064,22201,22486,22909,23676,21339,22281,24932,28177,30792.1,32421,33729.200000000004,..,..,..,..,..,..,..,
643,1.15,643-1.15,,,,Personal,,Thousands,,,7391,11394,14088,13177,14811,17951,18567,20295,19953,19341,18975,19252,19639,19564,17459,17849,19457,21976,24975.3,26158,26212.100000000002,..,..,..,..,..,..,..,
643,1.18,643-1.18,,,,Business and professional,,Thousands,,,2899,4814,3375,3011,4009,3218,3028,3014,2568,2723,3226,3234,3270,4112,3880,4432,5475,6201,5816.8,6263,7517.1,..,..,..,..,..,..,..,
646,0,646-0,RWANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Since 2016, including nationals residing abroad."
646,1.14,646-1.14,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,..,..,531,610,668.5,663,666,908,1061.3,1122.2,1219.5,1298.3999999999999,1377,1570,1711,1633,497.40000000000003,510.9,..,
646,1.15,646-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,276,334,326.40000000000003,330,359,513,646.6999999999999,703,824.2,888.6999999999999,1052,1088,1303,1216,301.6,168.5,..,
646,1.18,646-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,255,276,342.1,333,307,395,414.6,419.2,395.3,409.7,325,482,408,417,195.8,342.4,..,
461,0,461-0,SABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1.14,461-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.15,461-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
461,1.18,461-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
659,0,659-0,SAINT KITTS AND NEVIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals of non-resident tourists by air.
659,1.14,659-1.14,,,Total,,,Thousands,1/,TF,79,84,88,93,83,..,71,..,..,..,..,..,..,..,82.8,98.39999999999999,103.89999999999999,104.2,107.1,113.10000000000001,..,..,..,125.4,120.1,29.8,20.2,..,
659,1.15,659-1.15,,,,Personal,,Thousands,,,74,78,82,86,78,..,64,..,..,..,..,..,..,..,70.1,83.3,88.6,88.9,91.1,94.9,..,..,..,105.7,98.8,25.6,18.2,..,
659,1.18,659-1.18,,,,Business and professional,,Thousands,,,5,6,6,7,5,..,7,..,..,..,..,..,..,..,12.7,15.1,15.3,15.3,16,18.2,..,..,..,19.7,21.3,4.2,2,..,
662,0,662-0,SAINT LUCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding nationals residing abroad.
662,1.14,662-1.14,,,Total,,,Thousands,1/,TF,231,236,248,252,264,270,..,..,277,298,318,302,288,296,278,306,312,307,318.79999999999995,338,345,347.9,386.2,394.70000000000005,423.8,130.7,199.4,356.2,
662,1.15,662-1.15,,,,Personal,,Thousands,,,223,226,237,242,253,256,..,..,264,286,302,290,277,283,263,292,292,291,303.4,324,333,336.5,371,378.90000000000003,408.2,127.8,195.3,350.8,
662,1.18,662-1.18,,,,Business and professional,,Thousands,,,8,10,11,10,11,14,..,..,13,12,16,12,11,13,15,14,20,16,15.4,14,12,11.4,15.2,15.8,15.6,2.9,4.1,5.4,
670,0,670-0,SAINT VINCENT AND THE GRENADINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals of non-resident tourists by air.
670,1.14,670-1.14,,,Total,,,Thousands,1/,TF,60,58,65,67,68,..,..,78,79,87,96,98,90,84,75,72,74,74,71.7,70.7,75.4,78.7,76.4,80.1,83.9,26.6,24.3,59.1,
670,1.15,670-1.15,,,,Personal,,Thousands,,,54,52,57,60,60,..,..,65,65,70,75,81,75,70,60,58,60,61,58.8,58,62.400000000000006,65.2,62.7,65.8,67,22.8,20.5,51.1,
670,1.18,670-1.18,,,,Business and professional,,Thousands,,,6,6,8,7,8,..,..,13,14,17,21,17,15,14,15,14,14,13,12.9,12.7,13,13.5,13.7,14.3,16.9,3.8,3.8,8,
882,0,882-0,SAMOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.14,882-1.14,,,Total,,,Thousands,,VF,68,73,68,78,85,87,88,89,92,98,102,116,122,122,129,130,128,135,125,131.7,139.1,145.89999999999998,157.5,172.4,180.8,23.900000000000002,2.6,50.599999999999994,
882,1.15,882-1.15,,,,Personal,,Thousands,,,60,64,60,69,74,76,77,79,82,87,92,104,110,112,118,118,117,102,113,118.3,127.4,133.7,143.2,162.8,167.5,22.6,2.6,47.3,
882,1.18,882-1.18,,,,Business and professional,,Thousands,,,8,9,8,9,11,11,11,10,10,11,10,12,12,10,11,12,11,33,12,13.4,11.7,12.2,14.3,9.6,13.3,1.3,..,3.3,
674,0,674-0,SAN MARINO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including Italian visitors.
674,1.14,674-1.14,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,..,2107,2136,2163,2112,2056,1976,2038,1869,1905,2004,1888.1,..,..,..,..,..,..,..,
674,1.15,674-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,1412,1436,1579,1500,1028,1087,1780,1271,1293.5,1392,1416.1,..,..,..,..,..,..,..,
674,1.18,674-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,695,700,584,612,1028,889,258,598,611.5,612,472,..,..,..,..,..,..,..,
678,0,678-0,SAO TOME AND PRINCIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.14,678-1.14,,,Total,,,Thousands,,TF,6.199999999999999,6.4,4.8,..,..,..,7.6,..,..,..,15.8,12.299999999999999,11.8,14.5,15.2,8,12.200000000000001,..,..,..,25.595000000000002,28.900000000000002,28.9,33.400000000000006,..,..,15.100000000000001,..,
678,1.15,678-1.15,,,,Personal,,Thousands,,,3.3,3.7,3.5999999999999996,..,..,..,7,..,..,..,14.700000000000001,11.7,10.8,13.9,14.799999999999999,7,10.9,..,..,..,19.911,25.700000000000003,23.599999999999998,29.200000000000003,..,..,9.9,..,
678,1.18,678-1.18,,,,Business and professional,,Thousands,,,2.9,2.7,1.2,..,..,..,0.6,..,..,..,1.1,0.6,1,0.6,0.4,1,1.3,..,..,..,5.684,3.2,5.3,4.2,..,..,5.2,..,
682,0,682-0,SAUDI ARABIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.14,682-1.14,,,Total,,,Thousands,,TF,4400,..,..,..,..,6295,..,..,..,8599,8037,8620,11530,14757,10896,10850,14178,16332,15772,18260,17994.3,18044.3,16109.1,15334.400000000001,17525.6,4138.1,3477.2,16637.9,
682,1.15,682-1.15,,,,Personal,,Thousands,,,4400,..,..,..,..,5607,..,..,..,6218,6086,7017,8871,11097,9292,8190,12266,13508,14296,15576,16113.7,14037.8,13414.1,12883.7,14361,3366.2000000000003,2464.1,14971.2,
682,1.18,682-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,688,..,..,..,2381,1951,1603,2659,3660,1604,2660,1912,2824,1476,2684,1880.6,4006.5,2695,2450.7,3164.6,771.9,1013.1,1666.7,
686,0,686-0,SENEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Estimated data.
686,1.14,686-1.14,,,Total,,,Thousands,1/,TF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,963.1,1006.5999999999999,1210,1364.9,..,..,..,..,..,
686,1.15,686-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,741.6,775.0999999999999,931.7,1051,..,..,..,..,..,
686,1.18,686-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,221.5,231.5,278.3,313.9,..,..,..,..,..,
688,0,688-0,SERBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.14,688-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
688,1.15,688-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
688,1.18,688-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,0,891-0,SERBIA AND MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1.14,891-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.15,891-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
891,1.18,891-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
690,0,690-0,SEYCHELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.14,690-1.14,,,Total,,,Thousands,,TF,121,131,130,128,125,130,130,132,122,121,129,141,161,159,157,175,194,208,230,232.7,276.2,303.2,349.90000000000003,361.9,384.2,114.80000000000001,182.9,332,
690,1.15,690-1.15,,,,Personal,,Thousands,,,111,125,124,122,118,124,124,125,116,114,122,134,153,149,147,165,187,202,222,223.79999999999998,265.8,293.8,340.8,352,375.5,112.9,181,325.8,
