INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by mode of transport,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
316,1.19,316-1.19,,,Total,,,Thousands,,TF,1361,1372,1381,1137,1162,1287,1159,1059,909,1160,1228,1212,1225,1142,1052,1197,1160,1307.6,1334.4,1343,1409,1535.5,1545.4,1549,1666.7,328.20000000000005,79.4,328.40000000000003,
316,1.20,316-1.20,,,,Air,,Thousands,,,1350,1362,1373,1129,1156,1279,1124,1031,857,1121,1185,1184,1181,1093,1044,1188,1150,1298.6,1328.7,1331,1400,1517.4,1522.4,1532.4,1655.7,326.6,78.4,327.6,
316,1.21,316-1.21,,,,Water,,Thousands,,,11,10,8,8,6,8,35,28,52,39,43,28,44,49,8,9,10,9,5.7,12,9,18.1,23,16.6,11,1.6,1,0.8,
316,1.22,316-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
320,0,320-0,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1.19,320-1.19,,,Total,,,Thousands,,VF,563,520,577,636,823,826,836,884,880,1182,1316,1502,1627,1715,1310.8,1383.6999999999998,1434.3000000000002,1490.6,1515.9,1738.8000000000002,1865.2,1906.2,2113.1,2405.9,2559.6,594,666,1844.6999999999998,
320,1.20,320-1.20,,,,Air,,Thousands,,,299,269,303,331,358,366,408,403,402,434,480,497,558,556,494.4,520.9,508.2,536.7,552.5,598,640.3,681.6,737.9,783.3,806.2,205.4,358.7,747.4,
320,1.21,320-1.21,,,,Water,,Thousands,,,22,19,42,47,27,10,11,15,26,34,31,63,52,71,91.6,83.4,83.4,83,83,81.6,87,112.6,129,150.4,130.8,42,3.9,26,
320,1.22,320-1.22,,,,Land,,Thousands,,,242,232,232,258,438,450,417,466,452,714,805,942,1017,1088,724.8,779.4,842.7,870.9,880.4,1059.2,1137.9,1112,1246.2,1472.2,1622.6,346.6,303.4,1071.3,
324,0,324-0,GUINEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air at Conakry airport.
324,1.19,324-1.19,,,Total,,,Thousands,1/,TF,..,12,17,23,27,33,37.699999999999996,42.5,44,44.6,45,46.6,30,23.7,..,12.4,131,96,56,33,35,63,99,..,..,..,..,..,
324,1.20,324-1.20,,,,Air,,Thousands,,,..,12,17,23,27,33,36.4,40.6,44,42,45,46.1,30,23.7,..,12.4,131,96,56,33,35,63,99,..,..,..,..,..,
324,1.21,324-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,0.5,0.3,..,0.1,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
324,1.22,324-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,0.8,1.6,..,2.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
624,0,624-0,GUINEA-BISSAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals at ""Osvaldo Vieira"" Airport."
624,1.19,624-1.19,,,Total,,,Thousands,1/,TF,..,..,..,..,..,..,7.8,..,..,..,5,11.6,15.6,18,16,22.3,36.7,35.4,35.5,36.1,43.8,45.2,49.5,55,52.4,..,..,..,
624,1.20,624-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,7.8,..,..,..,5,11.6,15.6,18,16,22.3,36.7,35.4,35.5,36.1,43.8,45.2,49.5,55,52.4,..,..,..,
624,1.21,624-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
624,1.22,624-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
328,0,328-0,GUYANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1.19,328-1.19,,,Total,,,Thousands,,TF,106,92,75,..,..,..,..,104,101,122,117,113,134,130,141,152,157,177,..,..,206.8,235.39999999999998,247.3,286.70000000000005,314.7,86.5,158.29999999999998,288.4,
328,1.20,328-1.20,,,,Air,,Thousands,,,88,81,68,..,..,..,..,104,101,122,117,113,134,130,141,152,157,177,..,..,173.4,201.2,216.3,255.1,286.7,77.3,154,269.1,
328,1.21,328-1.21,,,,Water,,Thousands,,,18,11,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.6,23.7,21.5,22.5,18.6,6.8,3.2,12.9,
328,1.22,328-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.8,10.5,9.5,9.1,9.4,2.4,1.1,6.4,
332,0,332-0,HAITI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.
332,1.19,332-1.19,,,Total,,,Thousands,,VF,145,150,149,147,143,445,499,482,518,385,480,558,868,758,826,793,946,959.2,1064,1127.6,1190,1153,1262,1332.6,938,322,148,..,
332,1.20,332-1.20,,,,Air,,Thousands,1/,,145,150,149,147,143,140,142,140,136,96,112,108,386,258,387,255,349,349.2,420,465.2,516,445,467,447.4,286,203,148,..,
332,1.21,332-1.21,,,,Water,,Thousands,,,..,..,..,..,..,305,357,342,382,289,368,450,482,500,439,538,597,610,644,662.4,674,708,795,885.2,652,119,0,..,
332,1.22,332-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
340,0,340-0,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1.19,340-1.19,,,Total,,,Thousands,,TF,270,263,306,321,371,471,518,550,611,641,672,739,804,868,836,863,871,894.7,863,868,880.3,838,850.2,846.8,724.2,204.3,459.1,844.4000000000001,
340,1.20,340-1.20,,,,Air,,Thousands,,,205,201,189,206,227,237,230,210,248,259,301,352,383,398,391,401,426,378.3,394,413,427.4,457,572,604.3,459.8,128.8,327.7,478.1,
340,1.21,340-1.21,,,,Water,,Thousands,,,4,3,7,5,5,13,17,20,19,20,23,26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
340,1.22,340-1.22,,,,Land,,Thousands,,,61,59,110,110,139,221,271,320,344,362,348,361,421,470,445,462,445,516.4,469,455,452.9,381,278.2,242.5,264.4,75.5,131.4,366.3,
344,0,344-0,"HONG KONG, CHINA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1.19,344-1.19,,,Total,,,Thousands,,VF,10200,12974,11273,10160,11328,13059,13725,16566,15537,21811,23359,25251,28169,29507,29591,36031,41921,48615,54299,60839,59307.600000000006,56654.9,58472.100000000006,65147.6,55912.600000000006,3568.8900000000003,91.4,604.5999999999999,
344,1.20,344-1.20,,,,Air,,Thousands,,,6823,7532,6342,5571,6062,6709,6530,6891,4981,7015,7803,8625,9223,9114,8624,10187,11026,11559,12332,12849,13172.8,13398.5,13704.6,14386.7,11869.8,853.1,21.7,501.4,
344,1.21,344-1.21,,,,Water,,Thousands,,,1055,2882,2363,1957,1999,2096,2149,2509,2206,2827,2788,3076,3793,3975,3343,3981,4469,4694,5056,5181,4756.5,4688.1,4830.6,4825.7,2918,169.49,9.3,6.4,
344,1.22,344-1.22,,,,Land,,Thousands,,,2322,2560,2568,2632,3267,4254,5046,7166,8350,11969,12768,13550,15153,16418,17624,21863,26426,32362,36911,42809,41378.3,38568.3,39936.9,45935.2,41124.8,2546.3,60.4,96.8,
348,0,348-0,HUNGARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ The observation of the borders with the countries of the Schengen Area ceased from the year 2008. Departures of non-resident visitors.
2/ By river.
3/ Excluding lorry drivers."
348,1.19,348-1.19,,,Total,,,Thousands,1/,VF,39240,39833,37314,33624,28803,31142,30680,31740,36083,36635,38555,40963,42466,39554,40624,39905,41304,43565,43611,45984,48345,52890.100000000006,54962,57666.9,61397.2,31640.7,36687.5,46343.3,
348,1.20,348-1.20,,,,Air,,Thousands,,,892,1183,1349,1496,1823,1735,1391,1302,1730,2282,2084,2110,2230,2923,3258,3205,3531,3305,3518,3724,4408,4936.8,5441,6113.4,7029.1,1840.7,2163.4,4438.3,
348,1.21,348-1.21,,,,Water,,Thousands,2/,,70,78,83,97,89,138,153,168,256,256,290,249,294,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
348,1.22,348-1.22,,,,Land,,Thousands,3/,,38278,38572,35882,32031,26891,29269,29136,30270,34097,34097,36181,38604,39942,36631,37366,36700,37773,40260,40093,42260,43937,47953.3,49521,51553.5,54368.1,29800,34524.1,41905,
352,0,352-0,ICELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including cruise passengers.
352,1.19,352-1.19,,,Total,,,Thousands,,VF,211,223,223,255,281,328,329,315,348,405,429,477,539,561,563,558,628,765,900,1102,1389,1890.9,2352.7,2488.4,2201.8,487.7,716.9,..,
352,1.20,352-1.20,,,,Air,,Thousands,,,185,195,195,225,255,296,296,278,309,349,363,409,470,488,480,473,553,660,791,979,1271,1772.4,2201.7,2323.1,1994.3,479.9,687.9,..,
352,1.21,352-1.21,,,,Water,,Thousands,1/,,26,28,28,30,26,32,33,37,39,56,66,68,69,73,83,85,75,105,109,123,118,118.5,151,165.3,207.5,7.8,29,..,
352,1.22,352-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
356,0,356-0,INDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding nationals residing abroad.
356,1.19,356-1.19,,,Total,,,Thousands,1/,TF,2124,2288,2374,2359,2482,2641,2537,2384,2726,3457,3919,4447,5082,5283,5168,5776,6308,6578,6968,7679,8027,8804.4,10035.7,10558,10930.3,2744.8,1527.1,..,
356,1.20,356-1.20,,,,Air,,Thousands,,,1833,1996,2048,2041,2089,2214,2210,1953,2265,2960,3390,3873,4542,4707,4642,5302,5804,6032,6341,6611.7,6787,7406.2,7992.5,8405.9,8462.5,2173.9,1336,..,
356,1.21,356-1.21,,,,Water,,Thousands,,,1,2,1,1,..,..,23,14,14,17,16,27,31,37,53,40,50,46,35,30.7,54,74.7,68.2,81.8,101.1,41.2,10.8,..,
356,1.22,356-1.22,,,,Land,,Thousands,,,290,290,325,317,393,427,304,417,447,480,513,547,509,539,473,434,454,500,592,1036.6,1186,1323.5,1975,2070.3,2366.7,529.7,180.3,..,
360,0,360-0,INDONESIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1.19,360-1.19,,,Total,,,Thousands,,VF,4324,5034,5185,4607,4728,5064,5154,5033,4467,5321,5002,4871,5506,6234,6324,7003,7650,8044,8802,9435.4,10406.8,11519.300000000001,14039.7,15810.3,16106.900000000001,4053,1557.5,5889,
360,1.20,360-1.20,,,,Air,,Thousands,,,2700,3210,3138,2346,2449,2760,2766,2745,2178,2790,2889,2822,3304,4091,4396,4998,5446,5755,6429,6977.5,7331,8555.6,9670.7,10088.8,9834.7,1713.6,137.2,3296,
360,1.21,360-1.21,,,,Water,,Thousands,,,1598,1796,2024,2223,2256,2271,2355,2256,2262,2509,2082,2019,2163,2095,1874,1955,2148,2241,2325,2398.5,2744.5,2628,2783,2753.2,4160.6,1024.6,415.5,1726.8,
360,1.22,360-1.22,,,,Land,,Thousands,,,26,28,23,38,23,33,33,32,27,22,31,30,39,48,54,50,56,48,48,59.4,331.3,335.7,1586,2968.3,2111.6,1314.8,1004.8,866.2,
364,0,364-0,"IRAN, ISLAMIC REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,1.19,364-1.19,,,Total,,,Thousands,,VF,452,573,764,1007,1321,1341,1402,1584,..,1658,..,..,..,2034,2116,2938,3353,3833,4769,4967,5237,4942,4867,7294.8,9107.3,1549.6,989.3999999999999,4108.3,
364,1.20,364-1.20,,,,Air,,Thousands,,,151,169,321,413,236,257,395,429,..,545,..,..,..,730,635,636,637,862,1253,1518,1664,1615.9,1629.1,1441.7,1573,194.6,344.7,1224.4,
364,1.21,364-1.21,,,,Water,,Thousands,,,10,6,5,20,10,9,15,11,..,33,..,..,..,22,15,19,27,19,28,29,26,27.8,28.2,21.4,22,0.5,0.4,22.3,
364,1.22,364-1.22,,,,Land,,Thousands,,,291,398,438,574,1075,1075,992,1144,..,1080,..,..,..,1282,1466,2283,2689,2952,3488,3420,3547,3298.2999999999997,3209.7,5831.7,7512.3,1354.5,644.3,2861.6,
368,0,368-0,IRAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1.19,368-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
368,1.20,368-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
368,1.21,368-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
368,1.22,368-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
372,0,372-0,IRELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Including tourists from North Ireland.
2/ Including rail."
372,1.19,372-1.19,,,Total,,,Thousands,1/,TF,4818,5289,5587,6064,6403,6645,6353,6476,6765,6954,7333,8001,8332,8025,7190,7134,7630,7550,8260,8813,9528,10100,10338,10926,10951,..,..,..,
372,1.20,372-1.20,,,,Air,,Thousands,,,2666,3043,3305,3708,4101,4450,4322,4439,4819,4980,5546,6304,6578,6468,5703,4845,5339,5314,5626,6010,6931,7622,7924,8477,8659,..,..,..,
372,1.21,372-1.21,,,,Water,,Thousands,,,1354,1451,1502,1660,1605,1545,1343,1302,1236,1213,1082,964,1006,892,787,855,791,730,781,814,816,803,798,796,694,..,..,..,
372,1.22,372-1.22,,,,Land,,Thousands,2/,,798,795,780,696,697,650,688,735,710,761,705,733,748,665,700,1434,1500,1506,1853,1989,1781,1675,1616,1653,1598,..,..,..,
376,0,376-0,ISRAEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Excluding nationals residing abroad.
2/ Including tourists' reentry after a visit of up to 7 days in Sinai."
376,1.19,376-1.19,,,Total,,,Thousands,1/,TF,2215,2100,2010,1942,2313,2417,1196,861,1064,1506,1903,1825,2067,2572.5,2321,2803,2820,2886,2961.6,2927,2799,2900,3613,4120.8,4551.599999999999,831.4,396.6,2675,
376,1.20,376-1.20,,,,Air,,Thousands,,,1678,1612,1561,1553,1827,1955,1060,778,972,1339,1653,1568,1747,2114,1963,2313,2438,2482,2580.2,2528,2509,2623,3205,3634.4,3968.2,739.8,380.8,2450,
376,1.21,376-1.21,,,,Water,,Thousands,,,22,17,19,16,18,16,6,3,4,5,5,2,1,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
376,1.22,376-1.22,,,,Land,,Thousands,2/,,515,471,430,373,468,446,130,80,88,162,245,255,319,458,358,490,382,404,381.4,399,290,277,408,486.4,583.4,91.6,15.8,225,
380,0,380-0,ITALY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1/ Excluding seasonal and border workers. Border survey of the ""Banca d'Italia""."
380,1.19,380-1.19,,,Total,,,Thousands,1/,VF,55706,59805.3,57999,58500,59522,62702,60959,63561,63025,58480,59230,66353,70270,70718,71692,73225,75866,76294,76762.3,77694.09999999999,81067.7,84924.5,89931.4,93228.7,95398.79999999999,38418.8,40185.7,74316.6,
380,1.20,380-1.20,,,,Air,,Thousands,,,8500,8558.4,8984,9200,9507,10773,10926,11567,12062,16927,18592,21520,23226,21368,19930,21092,23079,23276,24882.7,25736.7,28114,30483.8,34116.5,37229.5,39396.2,9976.4,11543.9,31761.6,
380,1.21,380-1.21,,,,Water,,Thousands,,,2029,2164.8,2497,2338,2403,2952,2729,2913,2932,2022,2126,1901,1650,2118,2365,2552,2062,1820,1561.9,1511,1609,1701.5,1633.7,1701,1727.9,627.9,1026.5,1355.1,
380,1.22,380-1.22,,,,Land,,Thousands,,,45177,49082.1,46518,46962,47612,48977,47304,49081,48031,39531,38512,42932,45394,47232,49397,49581,50725,51198,50317.700000000004,50446.399999999994,51344.7,52739.2,54181.200000000004,54298.2,54274.7,27814.5,27615.3,41199.9,
388,0,388-0,JAMAICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals of non-resident tourists by air; including nationals residing abroad; E/D cards.
2/ Cruise passengers only."
388,1.19,388-1.19,,,Total,,,Thousands,,TF,1752,1820,1904,1899,2012,2231,2117,2131,2483,2515,2615,3016,2881,2859,2753,2832,3077,3306,3273.45,3504,3692,3837.2999999999997,4276,4319,4234,1329.7,1535,3330.7,
388,1.20,388-1.20,,,,Air,,Thousands,1/,,1147,1162,1192,1225,1248,1323,1277,1266,1350,1415,1479,1679,1701,1767,1831,1922,1952,1986,2008.45,2080,2123,2181.7,2353,2473,2681,880.4,1464,2478.4,
388,1.21,388-1.21,,,,Water,,Thousands,2/,,605,658,712,674,764,908,840,865,1133,1100,1136,1337,1180,1092,922,910,1125,1320,1265,1424,1569,1655.6,1923,1846,1553,449.3,71,852.3,
388,1.22,388-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
392,0,392-0,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals of non-resident visitors at national borders; including foreign residents in Japan.
392,1.19,392-1.19,,,Total,,,Thousands,1/,VF,3732,4245,4670,4557,4902,5272,5286,5772,5727,6756,7450,8108,9152,9146,7582,9444,7135,9172,11255,14150,19688.300000000003,23219,27428.8,30102,31187.2,4307.3,353,4198.099999999999,
392,1.20,392-1.20,,,,Air,,Thousands,,,3652,4143,4530,4464,4717,5072,5061,5496,5428,6399,7022,7607,8486,8448,7147,8741,6681,8567,10635,13511,19117.4,22618,26687,29323,30644.3,4278.2,353,4195.9,
392,1.21,392-1.21,,,,Water,,Thousands,,,80,102,140,93,185,200,225,276,299,357,428,501,666,698,435,703,454,605,620,639,570.9,601,741.8,779,542.9,29.1,..,2.2,
392,1.22,392-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
400,0,400-0,JORDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ From 1998 change in methodology. Including nationals residing abroad.
400,1.19,400-1.19,,,Total,,,Thousands,1/,VF,3277,3164,3068,4647,4579,4076,4540,6743,6656,7999,8378,8993,8470,9231,9260,11136,8713,8065,6979,6941,4809.200000000001,4236,4565.1,4922.1,5360.6,1239.8,2358.8,5049.1,
400,1.20,400-1.20,,,,Air,,Thousands,,,315,319,316,716,760,782,818,948,1028,1407,1449,1885,1705,1735,1883,2186,2270,2604,2686,2910,2095.3,1904.5,2033,2221.1,2436.9,573.4,1207.4,2173.9,
400,1.21,400-1.21,,,,Water,,Thousands,,,555,531,394,337,235,211,298,221,288,370,356,425,586,607,507,511,366,408,330,269,191.8,161.2,152.8,166.5,190.2,36.9,54.6,110,
400,1.22,400-1.22,,,,Land,,Thousands,,,2407,2314,2358,3594,3584,3083,3424,5574,5340,6222,6573,6683,6179,6889,6870,8439,6077,5053,3963,3762,2522.1,2170.3,2379.3,2534.5,2733.5,629.5,1096.8,2765.2,
398,0,398-0,KAZAKHSTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1.19,398-1.19,,,Total,,,Thousands,,VF,..,..,..,..,..,..,..,..,3237,4291,4365,4707,5310,4117,3774,4097,5685,6163,6841,6333,..,..,..,..,..,..,..,..,
398,1.20,398-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,767,274,298,504,584,568,521,565,785,850,944,874,..,..,..,..,..,..,..,..,
398,1.21,398-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,30,12,14,15,4,4,4,6,6,7,6,..,..,..,..,..,..,..,..,
398,1.22,398-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,2470,3987,4055,4189,4711,3545,3249,3528,4894,5307,5890,5453,..,..,..,..,..,..,..,..,
404,0,404-0,KENYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals of non-resident visitors from all border entry points; excluding nationals residing abroad.
404,1.19,404-1.19,,,Total,,,Thousands,1/,VF,973,1003,1000,894,969,1037,994,1001,1146,1360,1479,1601,1817,1203,1490,1609,1823,1711,1519.5,1350.3,1181,1339.8,1448.8,2025.1999999999998,2048.8,567.8,870.4000000000001,..,
404,1.20,404-1.20,,,,Air,,Thousands,,,614,633,631,564,611,654,627,539,547,764,842,964,1118,764,962,1120,1301,1292,1132.8,887.6,771,920.3,996.4,1490.1,1581.7,428.6,699.2,..,
404,1.21,404-1.21,,,,Water,,Thousands,,,2,2,2,2,2,2,2,6,1,4,5,12,16,10,28,28,35,6,6,23.3,7,6.3,6.2,0.7,0.8,1.5,0.9,..,
404,1.22,404-1.22,,,,Land,,Thousands,,,357,368,367,328,356,381,365,456,598,592,632,625,683,429,500,461,487,413,380.7,439.4,403,413.2,446.2,534.4,466.3,137.7,170.3,..,
296,0,296-0,KIRIBATI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air.Tarawa and Christmas Island.
296,1.19,296-1.19,,,Total,,,Thousands,,VF,3.9,4.2,5.1,5.7,20.299999999999997,13.399999999999999,14.5,119.5,130.1,63.9,50.2,10.8,32.300000000000004,3.9,3.9,4.7,5.3,4.9,5.9,8.3,8.2,7.6,7.5,9,12,1.4,0.067,..,
296,1.20,296-1.20,,,,Air,,Thousands,1/,TF,3.9,4.2,5.1,5.7,5.1,4.8,4.6,4.9,4.9,3.4,4.1,4.4,4.7,3.9,3.9,4.7,5.3,4.9,5.9,5,3.9,5.7,5.8,7.1,7.9,1.4,0.034,..,
296,1.21,296-1.21,,,,Water,,Thousands,,,..,..,..,..,15.2,8.6,9.9,114.6,125.2,60.5,46.1,6.4,27.6,..,..,..,..,..,..,3.3,4.3,1.9,1.7,1.9,4.1,..,0.033,..,
296,1.22,296-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
408,0,408-0,"KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1.19,408-1.19,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
408,1.20,408-1.20,,,,Air,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
408,1.21,408-1.21,,,,Water,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
408,1.22,408-1.22,,,,Land,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
410,0,410-0,"KOREA, REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by mode of transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad and crew members.
410,1.19,410-1.19,,,Total,,,Thousands,1/,VF,2922,2879,3087,3503,3917,4369,4275,4393,3850,4929,5180,6155,6449,6891,7818,8797,9795,11140,12176,14201.5,13231.7,17241.8,13335.8,15346.9,17502.8,2519.1,967,3198,
410,1.20,410-1.20,,,,Air,,Thousands,,,2721,2656,2848,3275,3646,4045,3948,4067,3536,4529,4776,5116,5448,5822,6725,7518,8375,9759,9892,11557.4,10732.5,13714.9,11781.9,13955.8,15739.8,2240.5,674,2878.8,
